数据编号,槽开口宽度Bs0（mm）,永磁体轴向长度/动子极距            a,气隙厚度gap（mm）,线圈径向宽度rcoil（mm）,永磁体径向长度rpm（mm）,平均推力（N）,推力波动（N）,平均铜损(W),平均铁损(W),,,,,,,平均铜损(mW),平均铁损(mW)
1138,2.2,0.7,1.1,9,6,81.24894636,26.17302633,21.27426653,0.897709723,,,,,,,21274.26653,897.7097229
1139,2.5,0.7,1.1,9,6,80.53006,25.54802588,21.27426653,0.89271875,,,,,,,21274.26653,892.7187501
1140,2.8,0.7,1.1,9,6,85.94277155,28.36675928,21.27426653,0.890657575,,,,,,,21274.26653,890.6575748
1141,2.2,0.7,1.1,10,6,99.21189909,45.54404766,24.1026702,0.963299423,,,,,,,24102.6702,963.2994227
1142,2.5,0.7,1.1,10,6,98.10485416,45.83125515,24.1026702,0.957275126,,,,,,,24102.6702,957.2751264
1143,2.8,0.7,1.1,10,6,99.23420293,42.81573396,24.1026702,0.946311359,,,,,,,24102.6702,946.3113588
1144,2.2,0.7,1.3,8,6,80.56391364,32.51312679,18.70676915,0.772728581,,,,,,,18706.76915,772.7285806
1145,2.5,0.7,1.3,8,6,82.5554267,33.17790881,18.70676915,0.765371167,,,,,,,18706.76915,765.3711671
1146,2.8,0.7,1.3,8,6,86.23820894,39.36550435,18.70676915,0.75656328,,,,,,,18706.76915,756.5632798
1147,2.2,0.7,1.3,9,6,80.45636509,28.70564646,21.46857138,0.825054675,,,,,,,21468.57138,825.0546754
1148,2.5,0.7,1.3,9,6,78.8286838,26.48165843,21.46857138,0.819644724,,,,,,,21468.57138,819.6447241
1149,2.8,0.7,1.3,9,6,78.59100728,26.48160816,21.46857138,0.810934208,,,,,,,21468.57138,810.9342078
1150,2.2,0.7,1.3,10,6,99.15443343,44.72457402,24.31911344,0.886226538,,,,,,,24319.11344,886.226538
1151,2.5,0.7,1.3,10,6,104.0436548,47.49643744,24.31911344,0.878857406,,,,,,,24319.11344,878.8574057
1152,2.8,0.7,1.3,10,6,102.8759611,46.71156887,24.31911344,0.873498023,,,,,,,24319.11344,873.4980226
1153,2.2,0.7,0.7,8,6.4,90.80672179,53.90200367,18.53446871,1.133231978,,,,,,,18534.46871,1133.231978
1154,2.5,0.7,0.7,8,6.4,89.95826986,46.36095199,18.53446871,1.130186297,,,,,,,18534.46871,1130.186297
1155,2.8,0.7,0.7,8,6.4,89.92710486,49.18358957,18.53446871,1.13226478,,,,,,,18534.46871,1132.26478
1156,2.2,0.7,0.7,9,6.4,115.3634197,66.73879706,21.27426653,1.230299485,,,,,,,21274.26653,1230.299485
1157,2.5,0.7,0.7,9,6.4,113.9139831,67.05172941,21.27426653,1.234693966,,,,,,,21274.26653,1234.693966
1158,2.8,0.7,0.7,9,6.4,104.5757957,76.34071186,21.27426653,1.238851807,,,,,,,21274.26653,1238.851807
1159,2.2,0.7,0.7,10,6.4,116.12937,89.28723051,24.1026702,1.344410302,,,,,,,24102.6702,1344.410302
1160,2.5,0.7,0.7,10,6.4,113.7880278,86.72200792,24.1026702,1.337108244,,,,,,,24102.6702,1337.108244
1161,2.8,0.7,0.7,10,6.4,113.337429,83.92871069,24.1026702,1.328806897,,,,,,,24102.6702,1328.806897
1162,2.2,0.7,0.9,8,6.4,84.77878062,42.4602313,18.70676915,1.015534508,,,,,,,18706.76915,1015.534508
1163,2.5,0.7,0.9,8,6.4,88.09448088,43.64533334,18.70676915,1.013063812,,,,,,,18706.76915,1013.063812
1164,2.8,0.7,0.9,8,6.4,84.31009726,39.80442475,18.70676915,1.005721435,,,,,,,18706.76915,1005.721435
1165,2.2,0.7,0.9,9,6.4,105.5822787,57.31252609,21.46857138,1.109128136,,,,,,,21468.57138,1109.128136
1166,2.5,0.7,0.9,9,6.4,106.9089293,56.37372658,21.46857138,1.090236262,,,,,,,21468.57138,1090.236262
1167,2.8,0.7,0.9,9,6.4,106.3247998,55.51920201,21.46857138,1.083090334,,,,,,,21468.57138,1083.090334
1168,2.2,0.7,0.9,10,6.4,117.0443523,76.22845407,24.31911344,1.175107901,,,,,,,24319.11344,1175.107901
1169,2.5,0.7,0.9,10,6.4,119.5904134,72.69083699,24.31911344,1.174284863,,,,,,,24319.11344,1174.284863
1170,2.8,0.7,0.9,10,6.4,119.3468949,73.74083939,24.31911344,1.169526937,,,,,,,24319.11344,1169.526937
1171,2.2,0.7,1.1,8,6.4,84.06722027,40.15602905,18.87903457,0.922045454,,,,,,,18879.03457,922.0454544
1172,2.5,0.7,1.1,8,6.4,87.3760758,46.77356253,18.87903457,0.918635211,,,,,,,18879.03457,918.6352109
1173,2.8,0.7,1.1,8,6.4,85.13188778,43.0573134,18.87903457,0.910320767,,,,,,,18879.03457,910.3207668
1174,2.2,0.7,1.1,9,6.4,99.75214879,53.15222166,21.66282905,1.002829743,,,,,,,21662.82905,1002.829743
1175,2.5,0.7,1.1,9,6.4,105.4148138,58.12599184,21.66282905,0.992547809,,,,,,,21662.82905,992.5478094
1176,2.8,0.7,1.1,9,6.4,105.8134846,53.7952918,21.66282905,0.993352865,,,,,,,21662.82905,993.3528646
1177,2.2,0.7,1.1,10,6.4,109.213023,49.85950971,24.53549533,1.066884935,,,,,,,24535.49533,1066.884935
1178,2.5,0.7,1.1,10,6.4,106.7016065,49.50888058,24.53549533,1.061785817,,,,,,,24535.49533,1061.785817
1179,2.8,0.7,1.1,10,6.4,107.5723157,53.05623015,24.53549533,1.05320633,,,,,,,24535.49533,1053.20633
1180,2.2,0.7,1.3,8,6.4,93.62668695,31.07261217,19.05126592,0.863204826,,,,,,,19051.26592,863.2048261
1181,2.5,0.7,1.3,8,6.4,92.90028727,29.13085147,19.05126592,0.859007329,,,,,,,19051.26592,859.0073289
1182,2.8,0.7,1.3,8,6.4,93.41812494,31.35294927,19.05126592,0.852063679,,,,,,,19051.26592,852.0636792
1183,2.2,0.7,1.3,9,6.4,94.12921673,42.19573612,21.85704081,0.923264116,,,,,,,21857.04081,923.2641156
1184,2.5,0.7,1.3,9,6.4,95.83895411,45.02798998,21.85704081,0.91950213,,,,,,,21857.04081,919.5021299
1185,2.8,0.7,1.3,9,6.4,99.14341298,49.01182981,21.85704081,0.910556052,,,,,,,21857.04081,910.5560523
1186,2.2,0.7,1.3,10,6.4,106.5856401,43.8842856,24.75181749,0.993103945,,,,,,,24751.81749,993.1039447
1187,2.5,0.7,1.3,10,6.4,109.4208486,42.46974737,24.75181749,0.98751029,,,,,,,24751.81749,987.5102904
1188,2.8,0.7,1.3,10,6.4,107.3040592,45.70370087,24.75181749,0.971397545,,,,,,,24751.81749,971.3975453
1189,2.2,0.7,0.7,8,6.8,89.70040995,68.82361751,18.87903457,1.249623336,,,,,,,18879.03457,1249.623336
1190,2.5,0.7,0.7,8,6.8,89.71926779,73.52370329,18.87903457,1.244838429,,,,,,,18879.03457,1244.838429
1191,2.8,0.7,0.7,8,6.8,86.82054687,65.9683558,18.87903457,1.236217078,,,,,,,18879.03457,1236.217078
1192,2.2,0.7,0.7,9,6.8,116.698709,91.21579659,21.66282905,1.366165764,,,,,,,21662.82905,1366.165764
1193,2.5,0.7,0.7,9,6.8,118.4767395,97.65755281,21.66282905,1.364885405,,,,,,,21662.82905,1364.885405
1194,2.8,0.7,0.7,9,6.8,116.3277592,80.85404555,21.66282905,1.363655527,,,,,,,21662.82905,1363.655527
1195,2.2,0.7,0.7,10,6.8,128.5294865,97.22080681,24.53549533,1.46902485,,,,,,,24535.49533,1469.02485
1196,2.5,0.7,0.7,10,6.8,127.4666986,95.5996353,24.53549533,1.462099058,,,,,,,24535.49533,1462.099058
1197,2.8,0.7,0.7,10,6.8,126.8846064,96.15780584,24.53549533,1.476301461,,,,,,,24535.49533,1476.301461
1198,2.2,0.7,0.9,8,6.8,92.27912457,51.80776013,19.05126592,1.118597093,,,,,,,19051.26592,1118.597093
1199,2.5,0.7,0.9,8,6.8,92.89165714,51.86192638,19.05126592,1.117886947,,,,,,,19051.26592,1117.886947
1200,2.8,0.7,0.9,8,6.8,96.27184175,50.80278885,19.05126592,1.114349455,,,,,,,19051.26592,1114.349455
1201,2.2,0.7,0.9,9,6.8,117.5373204,75.66986865,21.85704081,1.215556445,,,,,,,21857.04081,1215.556445
1202,2.5,0.7,0.9,9,6.8,116.4554027,75.47974789,21.85704081,1.212439254,,,,,,,21857.04081,1212.439254
1203,2.8,0.7,0.9,9,6.8,120.8785909,80.99226886,21.85704081,1.207772852,,,,,,,21857.04081,1207.772852
1204,2.2,0.7,0.9,10,6.8,121.5736409,71.98626628,24.75181749,1.312756894,,,,,,,24751.81749,1312.756894
1205,2.5,0.7,0.9,10,6.8,125.5251156,76.58927367,24.75181749,1.304108478,,,,,,,24751.81749,1304.108478
1206,2.8,0.7,0.9,10,6.8,128.8996573,78.67145788,24.75181749,1.288102765,,,,,,,24751.81749,1288.102765
1207,2.2,0.7,1.1,8,6.8,101.2357788,46.13524045,19.22346413,1.039872184,,,,,,,19223.46413,1039.872184
1208,2.5,0.7,1.1,8,6.8,98.67609066,49.13240798,19.22346413,1.034032638,,,,,,,19223.46413,1034.032638
1209,2.8,0.7,1.1,8,6.8,103.78454,53.56963692,19.22346413,1.028846123,,,,,,,19223.46413,1028.846123
1210,2.2,0.7,1.1,9,6.8,108.1674954,56.29070333,22.0512079,1.104314382,,,,,,,22051.2079,1104.314382
1211,2.5,0.7,1.1,9,6.8,107.5945708,58.96062101,22.0512079,1.100546196,,,,,,,22051.2079,1100.546196
1212,2.8,0.7,1.1,9,6.8,111.0852405,60.90865882,22.0512079,1.098981179,,,,,,,22051.2079,1098.981179
1213,2.2,0.7,1.1,10,6.8,124.586007,48.76858397,24.96808152,1.176862234,,,,,,,24968.08152,1176.862234
1214,2.5,0.7,1.1,10,6.8,122.8689689,45.71592155,24.96808152,1.173559685,,,,,,,24968.08152,1173.559685
1215,2.8,0.7,1.1,10,6.8,117.0179297,50.50044474,24.96808152,1.163175152,,,,,,,24968.08152,1163.175152
1216,2.2,0.7,1.3,8,6.8,97.4501003,41.34605382,19.3956301,0.971695851,,,,,,,19395.6301,971.6958512
1217,2.5,0.7,1.3,8,6.8,104.5839852,48.84289507,19.3956301,0.969001328,,,,,,,19395.6301,969.0013278
1218,2.8,0.7,1.3,8,6.8,100.7505863,52.24405934,19.3956301,0.962295017,,,,,,,19395.6301,962.2950174
1219,2.2,0.7,1.3,9,6.8,102.8543565,45.62160146,22.2453315,1.02889561,,,,,,,22245.3315,1028.89561
1220,2.5,0.7,1.3,9,6.8,109.5850104,49.22329117,22.2453315,1.019908199,,,,,,,22245.3315,1019.908199
1221,2.8,0.7,1.3,9,6.8,113.4215156,49.34944838,22.2453315,1.013474338,,,,,,,22245.3315,1013.474338
1222,2.2,0.7,1.3,10,6.8,118.6001067,45.3954978,25.18428894,1.093554009,,,,,,,25184.28894,1093.554009
1223,2.5,0.7,1.3,10,6.8,117.7462668,45.64593625,25.18428894,1.089493859,,,,,,,25184.28894,1089.493859
1224,2.8,0.7,1.3,10,6.8,115.8367716,46.85077988,25.18428894,1.082034262,,,,,,,25184.28894,1082.034262
1225,2.2,0.8,0.7,8,4.8,66.94785312,39.13548063,17.15467555,0.726775732,,,,,,,17154.67555,726.7757319
1226,2.5,0.8,0.7,8,4.8,68.26836802,35.16620488,17.15467555,0.728163812,,,,,,,17154.67555,728.1638117
1227,2.8,0.8,0.7,8,4.8,67.1265173,34.98121692,17.15467555,0.725763818,,,,,,,17154.67555,725.7638182
1228,2.2,0.8,0.7,9,4.8,71.68734775,49.40732688,19.71795869,0.793747269,,,,,,,19717.95869,793.7472686
1229,2.5,0.8,0.7,9,4.8,78.30799178,51.35758949,19.71795869,0.784153441,,,,,,,19717.95869,784.1534407
1230,2.8,0.8,0.7,9,4.8,78.32373557,50.33118652,19.71795869,0.777542041,,,,,,,19717.95869,777.5420413
1231,2.2,0.8,0.7,10,4.8,88.34919606,49.95818233,22.368697,0.883122884,,,,,,,22368.697,883.1228841
1232,2.5,0.8,0.7,10,4.8,89.47471749,52.38300142,22.368697,0.872014248,,,,,,,22368.697,872.0142475
1233,2.8,0.8,0.7,10,4.8,89.17366827,48.68481886,22.368697,0.867868788,,,,,,,22368.697,867.8687879
1234,2.2,0.8,0.9,8,4.8,66.47544108,29.87974729,17.32729571,0.639825818,,,,,,,17327.29571,639.8258179
1235,2.5,0.8,0.9,8,4.8,66.46544367,31.78622758,17.32729571,0.637966654,,,,,,,17327.29571,637.9666536
1236,2.8,0.8,0.9,8,4.8,69.15909915,30.83512665,17.32729571,0.630971931,,,,,,,17327.29571,630.9719306
1237,2.2,0.8,0.9,9,4.8,69.25193592,34.84150244,19.91269334,0.693184934,,,,,,,19912.69334,693.1849339
1238,2.5,0.8,0.9,9,4.8,74.86467121,37.6151102,19.91269334,0.686904056,,,,,,,19912.69334,686.9040564
1239,2.8,0.8,0.9,9,4.8,74.47352008,36.01093741,19.91269334,0.682482878,,,,,,,19912.69334,682.4828782
1240,2.2,0.8,0.9,10,4.8,83.79605579,44.94205857,22.58569814,0.759053527,,,,,,,22585.69814,759.0535269
1241,2.5,0.8,0.9,10,4.8,84.49345174,43.79844061,22.58569814,0.753610539,,,,,,,22585.69814,753.6105389
1242,2.8,0.8,0.9,10,4.8,83.78383082,40.03657035,22.58569814,0.748173053,,,,,,,22585.69814,748.1730527
1243,2.2,0.8,1.1,8,4.8,66.84250991,24.19258557,17.49987165,0.580727397,,,,,,,17499.87165,580.7273971
1244,2.5,0.8,1.1,8,4.8,67.10283765,25.97969142,17.49987165,0.574423015,,,,,,,17499.87165,574.4230151
1245,2.8,0.8,1.1,8,4.8,65.52305261,22.95385194,17.49987165,0.568960666,,,,,,,17499.87165,568.9606656
1246,2.2,0.8,1.1,9,4.8,66.74587892,27.45973246,20.10736863,0.62661293,,,,,,,20107.36863,626.6129295
1247,2.5,0.8,1.1,9,4.8,68.88386365,29.10539882,20.10736863,0.625171038,,,,,,,20107.36863,625.1710376
1248,2.8,0.8,1.1,9,4.8,69.79866303,25.63362173,20.10736863,0.613319348,,,,,,,20107.36863,613.3193479
1249,2.2,0.8,1.1,10,4.8,80.79754308,31.25921043,22.80262232,0.685363439,,,,,,,22802.62232,685.3634385
1250,2.5,0.8,1.1,10,4.8,80.74590475,31.00961943,22.80262232,0.678998818,,,,,,,22802.62232,678.9988184
1251,2.8,0.8,1.1,10,4.8,80.88488853,28.08039876,22.80262232,0.670147357,,,,,,,22802.62232,670.1473567
1252,2.2,0.8,1.3,8,4.8,62.71329961,27.47421898,17.67240468,0.535082583,,,,,,,17672.40468,535.082583
1253,2.5,0.8,1.3,8,4.8,63.52005273,29.11555248,17.67240468,0.527466591,,,,,,,17672.40468,527.4665908
1254,2.8,0.8,1.3,8,4.8,63.63239556,24.88809994,17.67240468,0.5229005,,,,,,,17672.40468,522.9005002
1255,2.2,0.8,1.3,9,4.8,71.38801664,25.54201224,20.30198629,0.576912577,,,,,,,20301.98629,576.9125772
1256,2.5,0.8,1.3,9,4.8,71.17245283,25.55876099,20.30198629,0.573021513,,,,,,,20301.98629,573.0215128
1257,2.8,0.8,1.3,9,4.8,68.96234348,20.70050148,20.30198629,0.566094924,,,,,,,20301.98629,566.0949238
1258,2.2,0.8,1.3,10,4.8,75.00008446,28.66695482,23.01947179,0.631808678,,,,,,,23019.47179,631.8086782
1259,2.5,0.8,1.3,10,4.8,81.24215664,29.25042141,23.01947179,0.624246947,,,,,,,23019.47179,624.2469467
1260,2.8,0.8,1.3,10,4.8,79.60235982,25.16660014,23.01947179,0.612149018,,,,,,,23019.47179,612.1490177
1261,2.2,0.8,0.7,8,5.2,74.59967474,43.1842575,17.49987165,0.818838372,,,,,,,17499.87165,818.8383723
1262,2.5,0.8,0.7,8,5.2,79.47264072,46.60769572,17.49987165,0.817554684,,,,,,,17499.87165,817.5546844
1263,2.8,0.8,0.7,8,5.2,78.45143337,44.61525181,17.49987165,0.811096103,,,,,,,17499.87165,811.096103
1264,2.2,0.8,0.7,9,5.2,77.29058487,51.46867707,20.10736863,0.887717064,,,,,,,20107.36863,887.7170644
1265,2.5,0.8,0.7,9,5.2,77.43973317,54.89327371,20.10736863,0.881061673,,,,,,,20107.36863,881.0616732
1266,2.8,0.8,0.7,9,5.2,80.946319,53.94012172,20.10736863,0.883486994,,,,,,,20107.36863,883.4869942
1267,2.2,0.8,0.7,10,5.2,98.15933013,53.28532837,22.80262232,0.966380567,,,,,,,22802.62232,966.380567
1268,2.5,0.8,0.7,10,5.2,100.5506871,58.42616553,22.80262232,0.961098299,,,,,,,22802.62232,961.0982994
1269,2.8,0.8,0.7,10,5.2,98.56105386,53.4113919,22.80262232,0.954815103,,,,,,,22802.62232,954.8151027
1270,2.2,0.8,0.9,8,5.2,72.45288523,35.90743907,17.67240468,0.72271062,,,,,,,17672.40468,722.7106197
1271,2.5,0.8,0.9,8,5.2,74.91813165,36.90263258,17.67240468,0.719344114,,,,,,,17672.40468,719.3441139
1272,2.8,0.8,0.9,8,5.2,75.16919098,38.17672235,17.67240468,0.714627942,,,,,,,17672.40468,714.6279415
1273,2.2,0.8,0.9,9,5.2,77.20065722,38.54601902,20.30198629,0.776330409,,,,,,,20301.98629,776.3304089
1274,2.5,0.8,0.9,9,5.2,77.49224612,38.49184103,20.30198629,0.771823142,,,,,,,20301.98629,771.8231419
1275,2.8,0.8,0.9,9,5.2,81.70639302,41.85009919,20.30198629,0.772575055,,,,,,,20301.98629,772.575055
1276,2.2,0.8,0.9,10,5.2,82.9651547,42.11287221,23.01947179,0.84544328,,,,,,,23019.47179,845.4432797
1277,2.5,0.8,0.9,10,5.2,83.08028354,43.94155574,23.01947179,0.841892836,,,,,,,23019.47179,841.8928355
1278,2.8,0.8,0.9,10,5.2,82.96925662,42.02125416,23.01947179,0.840099227,,,,,,,23019.47179,840.0992274
1279,2.2,0.8,1.1,8,5.2,70.1059235,37.27670693,17.84489606,0.658240754,,,,,,,17844.89606,658.2407539
1280,2.5,0.8,1.1,8,5.2,71.58530428,33.01367255,17.84489606,0.653267519,,,,,,,17844.89606,653.2675192
1281,2.8,0.8,1.1,8,5.2,73.20989819,31.75154142,17.84489606,0.647785377,,,,,,,17844.89606,647.785377
1282,2.2,0.8,1.1,9,5.2,76.87236183,33.42559361,20.496548,0.710091777,,,,,,,20496.548,710.0917765
1283,2.5,0.8,1.1,9,5.2,78.76902657,34.98543557,20.496548,0.702170429,,,,,,,20496.548,702.1704286
1284,2.8,0.8,1.1,9,5.2,81.61122963,31.61725906,20.496548,0.697545391,,,,,,,20496.548,697.5453911
1285,2.2,0.8,1.1,10,5.2,80.04438107,38.71099946,23.23624866,0.76975236,,,,,,,23236.24866,769.7523596
1286,2.5,0.8,1.1,10,5.2,79.8999786,37.86270456,23.23624866,0.762599609,,,,,,,23236.24866,762.5996085
1287,2.8,0.8,1.1,10,5.2,83.25885117,36.66466549,23.23624866,0.751091006,,,,,,,23236.24866,751.0910062
1288,2.2,0.8,1.3,8,5.2,71.57426229,29.13804217,18.01734701,0.613334254,,,,,,,18017.34701,613.3342536
1289,2.5,0.8,1.3,8,5.2,73.68428515,27.17119198,18.01734701,0.60631181,,,,,,,18017.34701,606.3118104
1290,2.8,0.8,1.3,8,5.2,74.17888623,29.14515125,18.01734701,0.598672774,,,,,,,18017.34701,598.6727739
1291,2.2,0.8,1.3,9,5.2,79.76050544,32.41173771,20.69105537,0.65882851,,,,,,,20691.05537,658.8285099
1292,2.5,0.8,1.3,9,5.2,82.421451,28.89225982,20.69105537,0.649224657,,,,,,,20691.05537,649.2246572
1293,2.8,0.8,1.3,9,5.2,80.31356313,37.19004964,20.69105537,0.641128979,,,,,,,20691.05537,641.1289788
1294,2.2,0.8,1.3,10,5.2,85.08891832,43.82318255,23.45295499,0.706399098,,,,,,,23452.95499,706.3990978
1295,2.5,0.8,1.3,10,5.2,90.010123,40.05558495,23.45295499,0.695019259,,,,,,,23452.95499,695.0192592
1296,2.8,0.8,1.3,10,5.2,83.77191902,39.56150461,23.45295499,0.692843198,,,,,,,23452.95499,692.8431985
1297,2.2,0.8,0.7,8,5.6,82.74192825,56.39078087,17.84489606,0.905653756,,,,,,,17844.89606,905.653756
1298,2.5,0.8,0.7,8,5.6,87.26234814,57.46498375,17.84489606,0.905321155,,,,,,,17844.89606,905.3211553
1299,2.8,0.8,0.7,8,5.6,89.34431049,59.88299976,17.84489606,0.902181682,,,,,,,17844.89606,902.1816823
1300,2.2,0.8,0.7,9,5.6,85.13209778,59.5634406,20.496548,0.977494318,,,,,,,20496.548,977.4943182
1301,2.5,0.8,0.7,9,5.6,85.1118762,61.34504215,20.496548,0.977938821,,,,,,,20496.548,977.9388206
1302,2.8,0.8,0.7,9,5.6,89.33856554,62.81105714,20.496548,0.978048693,,,,,,,20496.548,978.0486933
1303,2.2,0.8,0.7,10,5.6,91.89459022,71.32962129,23.23624866,1.078845816,,,,,,,23236.24866,1078.845816
1304,2.5,0.8,0.7,10,5.6,97.32779185,72.73429435,23.23624866,1.068713776,,,,,,,23236.24866,1068.713776
1305,2.8,0.8,0.7,10,5.6,103.9031896,64.52362651,23.23624866,1.058441879,,,,,,,23236.24866,1058.441879
1306,2.2,0.8,0.9,8,5.6,79.82449957,40.78034564,18.01734701,0.815665378,,,,,,,18017.34701,815.6653785
1307,2.5,0.8,0.9,8,5.6,81.46712711,47.35731508,18.01734701,0.810112822,,,,,,,18017.34701,810.1128221
1308,2.8,0.8,0.9,8,5.6,81.80329316,42.42031726,18.01734701,0.804212967,,,,,,,18017.34701,804.212967
1309,2.2,0.8,0.9,9,5.6,93.88926467,65.42287182,20.69105537,0.8754025,,,,,,,20691.05537,875.4024998
1310,2.5,0.8,0.9,9,5.6,95.13967552,59.65126102,20.69105537,0.86824208,,,,,,,20691.05537,868.2420802
1311,2.8,0.8,0.9,9,5.6,91.24309561,45.33696973,20.69105537,0.86189009,,,,,,,20691.05537,861.8900898
1312,2.2,0.8,0.9,10,5.6,96.6388384,61.45432065,23.45295499,0.939497569,,,,,,,23452.95499,939.4975692
1313,2.5,0.8,0.9,10,5.6,96.78682276,62.35961943,23.45295499,0.937555674,,,,,,,23452.95499,937.555674
1314,2.8,0.8,0.9,10,5.6,94.94245082,62.2311747,23.45295499,0.936829276,,,,,,,23452.95499,936.8292757
1315,2.2,0.8,1.1,8,5.6,77.76265337,38.29714889,18.1897587,0.747972972,,,,,,,18189.7587,747.9729717
1316,2.5,0.8,1.1,8,5.6,78.0365336,42.34312967,18.1897587,0.742309649,,,,,,,18189.7587,742.3096492
1317,2.8,0.8,1.1,8,5.6,80.20952824,40.67885919,18.1897587,0.736792126,,,,,,,18189.7587,736.7921258
1318,2.2,0.8,1.1,9,5.6,96.5293962,52.88306477,20.88550993,0.801852262,,,,,,,20885.50993,801.8522622
1319,2.5,0.8,1.1,9,5.6,96.09657335,45.33790514,20.88550993,0.793976144,,,,,,,20885.50993,793.9761437
1320,2.8,0.8,1.1,9,5.6,89.03979705,43.50898529,20.88550993,0.787704246,,,,,,,20885.50993,787.7042459
1321,2.2,0.8,1.1,10,5.6,96.52114599,49.94783048,23.66959277,0.859921784,,,,,,,23669.59277,859.9217843
1322,2.5,0.8,1.1,10,5.6,98.30637939,48.7133688,23.66959277,0.855793103,,,,,,,23669.59277,855.793103
1323,2.8,0.8,1.1,10,5.6,95.02644188,48.04548616,23.66959277,0.848837983,,,,,,,23669.59277,848.8379826
1324,2.2,0.8,1.3,8,5.6,73.21789961,34.4510064,18.36213224,0.703395911,,,,,,,18362.13224,703.3959109
1325,2.5,0.8,1.3,8,5.6,75.80346945,37.58521976,18.36213224,0.695074427,,,,,,,18362.13224,695.0744272
1326,2.8,0.8,1.3,8,5.6,75.4822576,35.53110561,18.36213224,0.689472695,,,,,,,18362.13224,689.4726954
1327,2.2,0.8,1.3,9,5.6,92.31292527,42.95324076,21.07991317,0.746641129,,,,,,,21079.91317,746.6411286
1328,2.5,0.8,1.3,9,5.6,93.40884061,37.20475852,21.07991317,0.742188538,,,,,,,21079.91317,742.1885381
1329,2.8,0.8,1.3,9,5.6,96.26143974,38.77844685,21.07991317,0.737208931,,,,,,,21079.91317,737.2089314
1330,2.2,0.8,1.3,10,5.6,91.43453896,34.58558708,23.8861639,0.79769731,,,,,,,23886.1639,797.69731
1331,2.5,0.8,1.3,10,5.6,92.99887169,34.22901842,23.8861639,0.786394916,,,,,,,23886.1639,786.394916
1332,2.8,0.8,1.3,10,5.6,93.10341564,33.39679311,23.8861639,0.780655882,,,,,,,23886.1639,780.6558816
1333,2.2,0.8,0.7,8,6,87.89834428,56.55875605,18.1897587,1.017027195,,,,,,,18189.7587,1017.027195
1334,2.5,0.8,0.7,8,6,89.27037796,62.67705052,18.1897587,1.019455246,,,,,,,18189.7587,1019.455246
1335,2.8,0.8,0.7,8,6,93.52978052,58.9824726,18.1897587,1.013188599,,,,,,,18189.7587,1013.188599
1336,2.2,0.8,0.7,9,6,96.45088385,82.8234328,20.88550993,1.087910701,,,,,,,20885.50993,1087.910701
1337,2.5,0.8,0.7,9,6,96.83526596,80.79310706,20.88550993,1.085650571,,,,,,,20885.50993,1085.650571
1338,2.8,0.8,0.7,9,6,100.484375,81.61911988,20.88550993,1.085617285,,,,,,,20885.50993,1085.617285
1339,2.2,0.8,0.7,10,6,106.9271887,73.09984891,23.66959277,1.184059572,,,,,,,23669.59277,1184.059572
1340,2.5,0.8,0.7,10,6,109.2658171,76.23893524,23.66959277,1.184121107,,,,,,,23669.59277,1184.121107
1341,2.8,0.8,0.7,10,6,106.1337984,76.86261482,23.66959277,1.173664884,,,,,,,23669.59277,1173.664884
1342,2.2,0.8,0.9,8,6,91.49005685,48.60649011,18.36213224,0.922949018,,,,,,,18362.13224,922.9490178
1343,2.5,0.8,0.9,8,6,89.0824363,50.39633903,18.36213224,0.921869459,,,,,,,18362.13224,921.869459
1344,2.8,0.8,0.9,8,6,90.40064715,52.03427728,18.36213224,0.921215614,,,,,,,18362.13224,921.2156139
1345,2.2,0.8,0.9,9,6,107.9072951,62.52717646,21.07991317,0.983993727,,,,,,,21079.91317,983.9937273
1346,2.5,0.8,0.9,9,6,105.5734048,60.91344814,21.07991317,0.976784807,,,,,,,21079.91317,976.7848066
1347,2.8,0.8,0.9,9,6,110.1150786,65.07457974,21.07991317,0.979148933,,,,,,,21079.91317,979.1489327
1348,2.2,0.8,0.9,10,6,104.5879161,50.62263315,23.8861639,1.05236521,,,,,,,23886.1639,1052.36521
1349,2.5,0.8,0.9,10,6,106.0998323,49.97583065,23.8861639,1.048979354,,,,,,,23886.1639,1048.979354
1350,2.8,0.8,0.9,10,6,107.0480052,50.13983728,23.8861639,1.04356797,,,,,,,23886.1639,1043.56797
1351,2.2,0.8,1.1,8,6,84.88351737,43.37255165,18.53446871,0.865356918,,,,,,,18534.46871,865.3569178
1352,2.5,0.8,1.1,8,6,85.52507568,43.52573512,18.53446871,0.858644011,,,,,,,18534.46871,858.6440106
1353,2.8,0.8,1.1,8,6,87.0123995,42.03024082,18.53446871,0.85081158,,,,,,,18534.46871,850.8115797
1354,2.2,0.8,1.1,9,6,89.50583898,39.9908943,21.27426653,0.911361769,,,,,,,21274.26653,911.3617685
1355,2.5,0.8,1.1,9,6,92.90564482,48.11484127,21.27426653,0.910790349,,,,,,,21274.26653,910.7903485
1356,2.8,0.8,1.1,9,6,99.87684103,45.32603156,21.27426653,0.903683507,,,,,,,21274.26653,903.6835075
1357,2.2,0.8,1.1,10,6,105.6478439,50.36828814,24.1026702,0.970115518,,,,,,,24102.6702,970.1155178
1358,2.5,0.8,1.1,10,6,105.2986984,50.21789158,24.1026702,0.967435396,,,,,,,24102.6702,967.4353956
1359,2.8,0.8,1.1,10,6,100.6989103,46.26725593,24.1026702,0.958426498,,,,,,,24102.6702,958.426498
